Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
2207,2,New Mexico,Otero,,35035,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/OteroNMFeatures/FeatureServer,Y,Y,OK,Y,
2208,2,New Mexico,Rio Arriba,,35039,,https://services6.arcgis.com/6gDz3aQl2Pya7uIo/arcgis/rest/services,Y,Y,OK,Y,
2209,2,New Mexico,Roosevelt,,35041,,https://services3.arcgis.com/ZEb47Ho06RmXcN4j/ArcGIS/rest/services,Y,Y,OK,Y,
2210,2,New Mexico,San Juan,,35045,,https://webmaps.sjcounty.net/arcgis/rest/services,Y,Y,OK,Y,
2211,2,New Mexico,Valencia,,35061,,http://arcgisce.co.valencia.nm.us/arcgis/rest/services,Y,Y,OK,Y,
2212,2,New Mexico,,Albuquerque,,,https://coagisweb.cabq.gov/arcgis/rest/services,Y,Y,OK,Y, 
2213,2,New Mexico,,Albuquerque,,,https://web2.mobile311.com/arcgis/rest/services/NewMexico/AlbuquerqueNM_DEMO/MapServer,Y,Y,OK,Y,
2214,2,New Mexico,,Clovis,,,https://maps.cityofclovis.org/arcgis/rest/services,Y,Y,OK,Y,
2215,2,New Mexico,,Las Cruces,,,https://maps.las-cruces.org/gis/rest/services,Y,Y,OK,Y,
2216,2,New Mexico,,Lincoln,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/LincolnNMFeatures/FeatureServer,Y,Y,OK,Y,
2217,2,New Mexico,,Los Alamos,,,https://gis.losalamosnm.us/arcgis/rest/services,Y,Y,OK,Y, 
2218,2,New Mexico,,https://gis.losalamosnm.us/securegis/rest/service,,,https://gis.losalamosnm.us/securegis/rest/services,Y,Y,OK,Y,
2219,2,New Mexico,,Rio Rancho,,,https://gis.rrnm.gov/arcgis/rest/services,Y,Y,OK,Y,
2220,2,New Mexico,,Santa Fe,,,http://52.37.30.30/arcgis/rest/services,N,Y,,Y,
2221,2,New Mexico,,Taos,,,https://web2.mobile311.com/arcgis/rest/services/NewMexico/TaosNM/MapServer,Y,Y,OK,Y,
2222,2,New York,,,36,New York State Department of Environmental Conservation,https://gisservices.dec.ny.gov/arcgis/rest/services,Y,N,OK,Y,
2223,2,New York,,,36,New York State Office of Information Technology Services,https://gisservices.its.ny.gov/arcgis/rest/services,Y,Y,OK,Y, 
2224,2,New York,,,36,New York State Office of Information Technology Services,https://elevation.its.ny.gov/arcgis/rest/services,Y,Y,OK,Y,
2225,2,New York,,,36,New York Division of Homeland Security & Emergency Services,https://orthos.its.ny.gov/arcgis/rest/services,Y,Y,OK,Y,
2226,2,New York,,,36,New York Department of Transportation,https://gis.dot.ny.gov/hostingny/rest/services,Y,Y,OK,Y,
2227,2,New York,,,36,New York Department of State,https://opdgig.dos.ny.gov/arcgis/rest/services,Y,Y,OK,Y,
2228,2,New York,,,36,New York State Energy Research and Development Authority,https://services.nyserda.ny.gov/arcgis/rest/services,Y,Y,OK,Y,
2229,2,New York,,,36,New York Thruway Authority,https://services2.arcgis.com/gubH6kG9JCAsMX2M/ArcGIS/rest/services,Y,Y,OK,Y,
2230,2,New York,,,36,Adirondack Park Agency,https://services2.arcgis.com/8krRUWgifzA4cgL3/ArcGIS/rest/services,Y,Y,OK,Y,
2231,2,New York,,,36,New York various layers,https://services.arcgis.com/1xFZPtKn1wKC6POA/ArcGIS/rest/services,Y,Y,OK,Y, Lots of recreation layers 
2232,2,New York,,,,Development Authority of the North Country,https://maps.dancgis.org/server/rest/services,Y,Y,OK,Y,
2233,2,New York,Albany,,36001,,https://services8.arcgis.com/MVX6tbvWftyS3KBR/arcgis/rest/services,Y,Y,OK,Y,
2234,2,New York,Broome,,36007,,https://gis.broomecountyny.gov/arcgis/rest/services,Y,Y,OK,Y,
2235,2,New York,Cattaraugus,,36009,,https://maps2.cattco.org/arcgiswebadaptor/rest/services,Y,Y,OK,Y,
2236,2,New York,Cayuga,,36011,,https://gis.cayugacounty.us/arcgis/rest/services,Y,Y,X,Y,
2237,2,New York,Chautauqua,,36013,,https://maps.chautauquacounty.com/server/rest/services,Y,Y,OK,Y,
2238,2,New York,Chemung,,36015,,https://ccgcportal.chemungcountyny.gov/production/rest/services,Y,Y,OK,Y,
2239,2,New York,Chenengo,,,,https://sgsdgf.mapxpress.net/arcgis/rest/services/Chenengo,Y,Y,OK,Y,
2240,2,New York,Clinton,,36019,,https://services3.arcgis.com/33FPYaVQYNa7sFJ5/arcgis/rest/services,Y,Y,OK,Y,
2241,2,New York,Delaware,,36025,,https://spatialags.vhb.com/arcgis/rest/services/29822_Delaware,Y,Y,OK,Y,
2242,2,New York,Dutchess,,36027,,https://gis.dutchessny.gov/server/rest/services,Y,Y,OK,Y,
2243,2,New York,Erie,,36029,,https://gis.erie.gov/server/rest/services,Y,Y,OK,Y,
2244,2,New York,Essex,,36031,,https://essex-gis.co.essex.ny.us/arcgis/rest/services,Y,Y,OK,Y,
2245,2,New York,Franklin,,36033,,https://maps.dancgis.org/server/rest/services/Public_Franklin_Infrastructure/MapServer,Y,Y,OK,Y,
2246,2,New York,Genesee,,36037,,https://gisp.co.genesee.ny.us/arcgis/rest/services,Y,N,OK,Y,
2247,2,New York,Greene,,36039,,https://gis.gcgovny.com/arcgis/rest/services,Y,Y,OK,Y,
2248,2,New York,Hamilton,,36041,,https://spatialags.vhb.com/arcgis/rest/services/29824_Hamilton/Layers/MapServer,Y,Y,OK,Y,
2249,2,New York,Herkimer,,36043,,https://maps.ocgov.net/arcgis/rest/services/ENV/EnvMapping2/MapServer/25,Y,Y,OK,Y,
2250,2,New York,Jefferson,,36045,,https://maps.dancgis.org/server/rest/services/Public_Jefferson_Infrastructure/MapServer,Y,Y,OK,Y, 
2251,2,New York,Jefferson,,36045,,https://spatialags.vhb.com/arcgis/rest/services/29823_Jefferson/Layers/MapServer,Y,Y,OK,Y,
2252,2,New York,Lewis,,36049,,https://maps.dancgis.org/server/rest/services/Public_Lewis_Infrastructure/MapServer,Y,Y,OK,Y,
2253,2,New York,Monroe,,36055,,https://maps.monroecounty.gov/server/rest/services,Y,Y,OK,Y,
2254,2,New York,Nassau,,36059,,https://legacygis.nassaucountyny.gov/arcgis/rest/services,Y,Y,OK,Y,
2255,2,New York,Niagara,,36063,,https://gis.niagaracounty.com/arcgis/rest/services,Y,N,OK,Y,
2256,2,New York,Oneida,,36065,,https://maps.ocgov.net/arcgis/rest/services,Y,Y,OK,Y,
2257,2,New York,Onondaga,,36067,,https://spatialags.vhb.com/arcgis/rest/services/29821_Syr_Onondaga/Layers/MapServer,Y,Y,OK,Y,
2258,2,New York,Ontario,,36069,,https://oncorng.co.ontario.ny.us/arcgis/rest/services,Y,Y,OK,Y,
2259,2,New York,Orange,,36071,,https://gis.orangecountygov.com/arcgis/rest/services,Y,Y,OK,Y,
2260,2,New York,Orleans,,36073,,https://services6.arcgis.com/AGRzZ0TKgr5syAM6/arcgis/rest/services,Y,Y,OK,Y,
2261,2,New York,Oswego,,36075,,https://rptsgisweb.oswegocounty.com/server/rest/services,Y,Y,OK,Y,
2262,2,New York,Otsego,,36077,,https://dfgdfg.mapxpress.net/arcgis/rest/services/Otsego,Y,Y,OK,Y, 
2263,2,New York,Otsego,,36077,,https://sgsdgf.mapxpress.net/arcgis/rest/services/Otsego,Y,Y,OK,Y,
2264,2,New York,Putnam,,36079,,https://services2.arcgis.com/dU6jdOIkCUj2UDe9/arcgis/rest/services,Y,Y,OK,Y,
2265,2,New York,St. Lawrence,,36089,,https://maps.dancgis.org/server/rest/services/Public_StLawrence_Infrastructure/MapServer,Y,Y,OK,Y, 
2266,2,New York,St. Lawrence,,36089,,https://maps.dancgis.org/server/rest/services/Public_StLawrence/MapServer,Y,Y,OK,Y,
2267,2,New York,Saratoga,,36091,,https://spatialags.vhb.com/arcgis/rest/services/29820_Saratoga,Y,Y,OK,Y,
2268,2,New York,Schenectady,,36093,,https://spatialags.vhb.com/arcgis/rest/services/29816_SIMS/SIMS/MapServer,Y,Y,OK,Y,
2269,2,New York,Schoharie,,36095,,https://spatialags.vhb.com/arcgis/rest/services/20327_Schoharie/NY_County_Schoharie/MapServer,Y,Y,OK,Y,
2270,2,New York,Schuyler,,36097,,https://services9.arcgis.com/wGGTeQ7ADSSKDWnb/arcgis/rest/services,Y,Y,OK,Y,
2271,2,New York,Suffolk,,36103,,https://gisservices2.suffolkcountyny.gov/arcgis/rest/services,Y,Y,OK,Y, 
2272,2,New York,Suffolk,,36103,,https://opendataservices.suffolkcountyny.gov/arcgis/rest/services,Y,Y,OK,Y,
2273,2,New York,Tioga,,36107,,https://services3.arcgis.com/PvkAiSMFS7cpxnJP/arcgis/rest/services,Y,Y,OK,Y,
2274,2,New York,Ulster,,36111,,https://gis.ulstercountyny.gov/arcgis/rest/services,Y,Y,OK,Y,
2275,2,New York,Warren,,36113,,https://gis.warrencountyny.gov/arcgis/rest/services,Y,Y,OK,Y,
2276,2,New York,Westchester,,36119,,https://giswww.westchestergov.com/arcgis/rest/services,Y,Y,OK,Y, 
2277,2,New York,Westchester,,36119,,https://giswww.westchestergov.com/ArcGIS/rest/services,Y,Y,OK,Y,
2278,2,New York,,Cohoes,,,https://web2.mobile311.com/arcgis/rest/services/NewYork/CityOfCohoes/MapServer,Y,Y,OK,Y,
2279,2,New York,,Colonie,,,https://spatialags.vhb.com/arcgis/rest/services/29800_Colonie/NY_Town_Colonie/MapServer,Y,Y,OK,Y,
2280,2,New York,,East Hampton,,,https://eh-gis.ehamptonny.gov/arcgis/rest/services,Y,Y,OK,Y,
2281,2,New York,,Esopus,,,https://hostingdata2.tighebond.com/arcgis/rest/services/EsopusNY,Y,Y,OK,Y,
2282,2,New York,,Huntington,,,https://geo.huntingtonny.gov/arcgis/rest/services,Y,Y,OK,Y,
2283,2,New York,,New York,,,https://services.arcgis.com/uKN48PkxmWiqJM9q/ArcGIS/rest/services,Y,Y,OK,Y, 
2284,2,New York,,New York,,,https://services5.arcgis.com/GfwWNkhOj9bNBqoJ/arcgis/rest/services,Y,Y,OK,Y,
2285,2,New York,,Rochester,,,https://maps.cityofrochester.gov/arcssl/rest/services,Y,Y,OK,Y, 
2286,2,New York,,Rochester,,,https://maps.cityofrochester.gov/arcgis/rest/services,Y,Y,OK,Y,
2287,2,New York,,Syracuse,,,https://services6.arcgis.com/bdPqSfflsdgFRVVM/arcgis/rest/services,Y,Y,OK,Y,
2288,2,New York,,Tonawanda,,,https://gis1.tonawanda.ny.us/arcgis/rest/services,Y,Y,OK,Y,
2289,2,New York,,Yonkers,,,https://spatialags.vhb.com/arcgis/rest/services/21531_Yonkers,Y,Y,OK,Y,
2290,2,North Carolina,,,37,North Carolina Geospatial Data,https://services.nconemap.gov/secure/rest/services,Y,Y,OK,Y,
2291,2,North Carolina,,,37,North Carolina Department of Transportation,https://gis11.services.ncdot.gov/arcgis/rest/services,Y,Y,OK,Y, 
2292,2,North Carolina,,,37,North Carolina Department of Transportation,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/NCDOT/MapServer,Y,Y,OK,Y, 
2293,2,North Carolina,,,37,North Carolina Department of Transportation,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/NCDOT_AE/MapServer,Y,Y,OK,Y, 
2294,2,North Carolina,,,37,North Carolina Department of Transportation,https://spatialags.vhb.com/arcgis/rest/services/NCDOT_PADT,Y,Y,OK,Y,
2295,2,North Carolina,,,37,North Carolina Department of Natural and Cultural Resources,https://gis2.ncdcr.gov/dncrgis/rest/services,Y,Y,OK,Y,
2296,2,North Carolina,,,37,North Carolina Agriculture Multi-Hazard Threat Database,https://www.ncmhtd.com/arcgis/rest/services,Y,Y,OK,Y,
2297,2,North Carolina,,,37,Emergency response,https://sera.nc.gov/arcgis/rest/services,Y,Y,OK,Y,
2298,2,North Carolina,,,37,North Carolina Department of Environmental Quality,https://services2.arcgis.com/kCu40SDxsCGcuUWO/arcgis/rest/services,Y,Y,OK,Y,
2299,2,North Carolina,,,37,University of North Carolina at Chapel Hill,https://gismaps.unc.edu/arcgis/rest/services,Y,Y,OK,Y,
2300,2,North Carolina,,,37,North Carolina various layers,https://tiles1.arcgis.com/tiles/YfqBAUM5nWR3yhGP/arcgis/rest/services,Y,Y,OK,Y, 
2301,2,North Carolina,,,37,North Carolina various layers,https://services6.arcgis.com/VLA0ImJ33zhtGEaP/arcgis/rest/services,Y,Y,OK,Y, 
2302,2,North Carolina,,,37,North Carolina various layers,https://services5.arcgis.com/gRcZqepTaRC6tVZL/arcgis/rest/services,Y,Y,OK,Y,
2303,2,North Carolina,Alamance,,37001,,https://apps.alamance-nc.com/arcgis/rest/services,Y,Y,OK,Y, 
2304,2,North Carolina,Alamance,,37001,,https://geoweb.regisnc.org/arcgis/rest/services/Regis,Y,Y,OK,Y,
2305,2,North Carolina,Alexander,,37003,,https://maps.alexandercountync.gov/arcgis1/rest/services,Y,Y,OK,Y,
2306,2,North Carolina,Anson,,37007,,https://ansoncountygis.com/arcgis/rest/services,Y,Y,OK,Y,
2307,2,North Carolina,Ashe,,37009,,https://gis.ashecountygov.com/arcgis/rest/services,Y,Y,OK,Y,
2308,2,North Carolina,Bertie,,37015,,https://services3.arcgis.com/tiupcc8dC1j2CPV5/arcgis/rest/services,Y,Y,OK,Y,
2309,2,North Carolina,Bladen,,37017,,https://gis.bladenco.org/server/rest/services,Y,Y,OK,Y,
2310,2,North Carolina,Brunswick,,37019,,https://geo.brunswickcountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2311,2,North Carolina,Buncombe,,37021,,https://gis.buncombecounty.org/arcgis/rest/services,Y,Y,OK,Y,
2312,2,North Carolina,Burke,,37023,,https://gis.burkenc.org/arcgis/rest/services,Y,Y,OK,Y,
2313,2,North Carolina,Cabarrus,,37025,,https://location.cabarruscounty.us/arcgisservices/rest/services,Y,Y,OK,Y,
2314,2,North Carolina,Caldwell,,37027,,https://gis.caldwellcountync.org/arcgis/rest/services,Y,Y,OK,Y,
2315,2,North Carolina,Camden,,37029,,https://arcgis4.roktech.net/arcgis/rest/services/CamdenCountyNC,Y,Y,OK,Y,
2316,2,North Carolina,Carteret,,37031,,https://arcgisweb.carteretcountync.gov/arcgis/rest/services,Y,Y,OK,Y, 
2317,2,North Carolina,Carteret,,37031,,https://services1.arcgis.com/CsRkg76wVkJL8hZq/arcgis/rest/services,Y,Y,OK,Y,
2318,2,North Carolina,Caswell,,37033,,https://www.webgis.net/arcgis/rest/services/NC/Caswell_BldgNo/MapServer,Y,Y,OK,Y, 
2319,2,North Carolina,Caswell,,37033,,https://www.webgis.net/arcgis/rest/services/NC/Caswelle911_WebGIS/MapServer,Y,Y,OK,Y, 
2320,2,North Carolina,Caswell,,37033,,https://www.webgis.net/arcgis/rest/services/NC/Caswell/MapServer,Y,Y,OK,Y,
2321,2,North Carolina,Catawba,,37035,,https://arcgis2.catawbacountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2322,2,North Carolina,Chatham,,37037,,https://gisservices.chathamcountync.gov/webapps/rest/services,Y,Y,OK,Y,
2323,2,North Carolina,Chowan,,37041,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Chowan_Feature_Service/FeatureServer,Y,Y,OK,Y,
2324,2,North Carolina,Craven,,37049,,https://gis.cravencountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2325,2,North Carolina,Cumberland,,37051,,https://gis.co.cumberland.nc.us/arcgis_public/rest/services,Y,Y,OK,Y,
2326,2,North Carolina,Davidson,,37057,,https://webgis.co.davidson.nc.us/arcgis/rest/services,Y,Y,OK,Y,
2327,2,North Carolina,Duplin,,37061,,https://gis.duplincountync.com/server/rest/services,Y,Y,OK,Y,
2328,2,North Carolina,Durham,,37063,,https://webgis.durhamnc.gov/server/rest/services,Y,Y,OK,Y, 
2329,2,North Carolina,Durham,,37063,,https://arcgis4.roktech.net/arcgis/rest/services/Durham,Y,Y,OK,Y,
2330,2,North Carolina,Edgecombe,,37065,,https://gis.edgecombecountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2331,2,North Carolina,Forsyth,,37067,,https://maps.co.forsyth.nc.us/arcgis/rest/services,Y,Y,OK,Y,
2332,2,North Carolina,Franklin,,37069,,https://arcgis5.roktech.net/arcgis/rest/services/Franklin,Y,Y,OK,Y,
2333,2,North Carolina,Gates,,37073,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/GatesStatic/FeatureServer,Y,Y,OK,Y,
2334,2,North Carolina,Greene,,37079,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/GreeneStatic/FeatureServer,Y,Y,OK,Y,
2335,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Granville_Buildings/FeatureServer,Y,Y,OK,Y, 
2336,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Granville_Service/FeatureServer,Y,Y,OK,Y, 
2337,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Granville_Soils/FeatureServer,Y,Y,OK,Y, 
2338,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Granville_Static/FeatureServer,Y,Y,OK,Y, 
2339,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Granville_Water_Sewer/FeatureServer,Y,Y,OK,Y, 
2340,2,North Carolina,Granville,,37077,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/GranvilleCountyLand/FeatureServer,Y,Y,OK,Y,
2341,2,North Carolina,Greene,,37079,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Greene_Service/FeatureServer,Y,Y,OK,Y, 
2342,2,North Carolina,Greene,,37079,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/GreeneStatic/FeatureServer,Y,Y,OK,Y,
2343,2,North Carolina,Harnett,,37085,,https://gis.harnett.org/arcgis/rest/services,Y,Y,OK,Y,
2344,2,North Carolina,Henderson,,37089,,https://arcgis4.roktech.net/arcgis/rest/services/Henderson,Y,Y,OK,Y,
2345,2,North Carolina,Hertford,,37091,,https://arcgis4.roktech.net/arcgis/rest/services/Hertford,Y,Y,OK,Y,
2346,2,North Carolina,Iredell,,37097,,https://icgis.co.iredell.nc.us/arcgis/rest/services,Y,Y,OK,Y,
2347,2,North Carolina,Jackson,,37099,,https://gis.jacksonnc.org/jcgis/rest/services,Y,Y,OK,Y,
2348,2,North Carolina,Lee,,37105,,https://lee-arcgis.leecountync.gov/arcgis/rest/services,Y,Y,OK,Y, 
2349,2,North Carolina,Lee,,37105,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/LeeCounty/MapServer,Y,Y,OK,Y,
2350,2,North Carolina,Lincoln,,37109,,https://arcgisserver.lincolncounty.org/arcgis/rest/services,Y,Y,OK,Y,
2351,2,North Carolina,Macon,,37113,,https://gis2.maconnc.org/arcgis/rest/services,Y,Y,OK,Y,
2352,2,North Carolina,Martin,,37117,,https://gis.martincountyncgov.com/server/rest/services,Y,Y,OK,Y, 
2353,2,North Carolina,Martin,,37117,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/MartinNC_Parcels/FeatureServer,Y,Y,OK,Y,
2354,2,North Carolina,Mecklenburg,,37119,,https://polaris3g.mecklenburgcountync.gov/polarisv/rest/services,Y,Y,OK,Y, 
2355,2,North Carolina,Mecklenburg,,37119,,https://mapserver.mecklenburgcountync.gov/agsadaptor/rest/services,Y,Y,OK,Y,
2356,2,North Carolina,Mitchell,,37121,,https://mapping.mitchellcounty.org/arcgis/rest/services,Y,Y,OK,Y,
2357,2,North Carolina,Montgomery,,37123,,https://www.webgis.net/arcgis/rest/services/NC/Montgomery/MapServer,Y,Y,OK,Y,
2358,2,North Carolina,Moore,,37125,,https://gis.moorecountync.gov/server/rest/services,Y,Y,OK,Y,
2359,2,North Carolina,Nash,,37127,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/NashCounty/MapServer,Y,Y,OK,Y,
2360,2,North Carolina,New Hanover,,37129,,https://gis.nhcgov.com/server/rest/services,Y,Y,OK,Y,
2361,2,North Carolina,Northampton,,37131,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/NorthamptonService/FeatureServer,Y,Y,OK,Y, 
2362,2,North Carolina,Northampton,,37131,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/NorthamptonStatic/FeatureServer,Y,Y,OK,Y, 
2363,2,North Carolina,Northampton,,37131,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/NorthamptonStatic2/FeatureServer,Y,Y,OK,Y,
2364,2,North Carolina,Onslow,,37133,,https://arcgis5.roktech.net/arcgis/rest/services/Onslow,Y,Y,OK,Y,
2365,2,North Carolina,Orange,,37135,,https://gis.orangecountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2366,2,North Carolina,Pamlico,,37137,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Pamlico_ParcelService/FeatureServer,Y,Y,OK,Y, 
2367,2,North Carolina,Pamlico,,37137,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Pamlico_Static/FeatureServer,Y,Y,OK,Y,
2368,2,North Carolina,Pender,,37141,,https://gis.pendercountync.gov/arcgis/rest/services,Y,Y,OK,Y, 
2369,2,North Carolina,Pender,,37141,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/PenderDamageAssessment/FeatureServer,Y,Y,OK,Y, 
2370,2,North Carolina,Pender,,37141,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/PenderDamgAsmt/FeatureServer,Y,Y,OK,Y, 
2371,2,North Carolina,Pender,,37141,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/PenderNCParcels/FeatureServer,Y,Y,OK,Y,
2372,2,North Carolina,Perquimans,,37143,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Perquimans_addresspoints/FeatureServer,Y,Y,OK,Y, 
2373,2,North Carolina,Perquimans,,37143,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/Perquimans_Service/FeatureServer,Y,Y,OK,Y, 
2374,2,North Carolina,Perquimans,,37143,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/PerquimansFloodZones/FeatureServer,Y,Y,OK,Y, 
2375,2,North Carolina,Perquimans,,37143,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/PerquimansTest/FeatureServer,Y,Y,OK,Y,
2376,2,North Carolina,Person,,37145,,https://gis.personcountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2377,2,North Carolina,Pitt,,37147,,https://gis.pittcountync.gov/gis/rest/services,Y,Y,OK,Y,
2378,2,North Carolina,Polk,,37149,,https://gis.polknc.org/arcgis/rest/services,Y,Y,OK,Y,
2379,2,North Carolina,Randolph,,37151,,https://gis.randolphcountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2380,2,North Carolina,Richmond,,37153,,https://gis3.richmondnc.com/arcgis/rest/services,Y,Y,OK,Y,
2381,2,North Carolina,Robeson,,37155,,https://arcgis4.roktech.net/arcgis/rest/services/robeson,Y,Y,OK,Y, 
2382,2,North Carolina,Robeson,,37155,,https://arcgis5.roktech.net/arcgis/rest/services/robeson,Y,Y,OK,Y,
2383,2,North Carolina,Rowan,,37159,,https://gis.rowancountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2384,2,North Carolina,Rutherford,,37161,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/RutherfordCounty/MapServer,Y,Y,OK,Y,
2385,2,North Carolina,Stokes,,37169,,https://stokescountygis.com/server/rest/services,Y,Y,OK,Y,
2386,2,North Carolina,Surry,,37171,,https://gis.surryinfo.net/arcgis/rest/services,Y,Y,OK,Y,
2387,2,North Carolina,Swain,,37173,,https://arcgis5.roktech.net/arcgis/rest/services/Swain,Y,Y,OK,Y, No data 
2388,2,North Carolina,Tyrrell,,37177,,https://services3.arcgis.com/nJbIFHiSnaX0z0hS/ArcGIS/rest/services/TyrrellService/FeatureServer,Y,Y,OK,Y,
2389,2,North Carolina,Wake,,37183,,https://maps.wakegov.com/arcgis/rest/services,Y,Y,OK,Y,
2390,2,North Carolina,Warren,,37185,,https://arcgis5.roktech.net/arcgis/rest/services/Warren,Y,Y,OK,Y, No data 
2391,2,North Carolina,Watauga,,37189,,https://gissvr.watgov.org/arcgis/rest/services,Y,Y,OK,Y,
2392,2,North Carolina,Wilkes,,37193,,https://gis.wilkescounty.net/arcgis/rest/services,Y,Y,OK,Y,
2393,2,North Carolina,Wilson,,37195,,https://gis.wilson-co.com/arcgis/rest/services,Y,Y,OK,Y,
2394,2,North Carolina,Yadkin,,37197,,https://gis.yadkincountync.gov/arcgis/rest/services,Y,Y,OK,Y,
2395,2,North Carolina,,Alleghany,,,https://www.webgis.net/arcgis/rest/services/NC/Alleghany/MapServer,Y,Y,OK,Y,
2396,2,North Carolina,,Asheboro,,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/Asheboro/MapServer,Y,Y,OK,Y,
2397,2,North Carolina,,Asheville,,,https://arcgis.ashevillenc.gov/arcgis/rest/services,Y,Y,OK,Y,
2398,2,North Carolina,,Avery,,,https://www.webgis.net/arcgis/rest/services/NC/Avery/MapServer,Y,Y,OK,Y,
2399,2,North Carolina,,Beaufort,,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/Beaufort/MapServer,Y,Y,OK,Y,
2400,2,North Carolina,,Blowing Rock,,,https://web2.mobile311.com/arcgis/rest/services/NorthCarolina/BlowingRockNC/MapServer,Y,Y,OK,Y,
2401,2,North Carolina,,Boone,,,https://gisviewer.townofboone.net/arcgis/rest/services,Y,Y,OK,Y,
2402,2,North Carolina,,Burlington,,,https://geoweb.regisnc.org/arcgis/rest/services/Burl,Y,Y,OK,Y, 
2403,2,North Carolina,,Burlington,,,https://spatialags.vhb.com/arcgis/rest/services/38912_BurlingtonNC,Y,Y,OK,Y,
